"lnt_detstvo" "lnt_druzhinin" "lnt_kugushev" "lnt_mikhaylov" "lnt_otrochestvo" "sta_aksakov" "sta_lazhechnikov" "sta_senkovsky"
"выпили" 0 0.00204611953430319 0 0.00571232720210214 0.00853205921249093 0.00567673814626116 0.0023508945153631 0
"высокого" 0.00661594442606682 0 0.00483886576986354 0.00856849080315321 0 0.00141918453656529 0.00705268354608929 0
"выходить" 0.00992391663910023 0.00818447813721278 0 0.00285616360105107 0.00426602960624547 0 0 0.00591121357214636
"глазам" 0.00992391663910023 0.00204611953430319 0.00967773153972709 0.00285616360105107 0 0.00141918453656529 0.0023508945153631 0.00591121357214636
"глядела" 0 0.0184150758087287 0 0.00285616360105107 0 0 0 0
"гневом" 0 0 0.00483886576986354 0 0.00426602960624547 0.00425755360969587 0.00470178903072619 0.0177336407164391
"головкой" 0.0165398610651671 0 0.00483886576986354 0.00285616360105107 0.00426602960624547 0 0.00470178903072619 0
"гордо" 0.00992391663910023 0 0.0145165973095906 0.00285616360105107 0.00426602960624547 0.00141918453656529 0.0023508945153631 0
"горести" 0.0165398610651671 0.00409223906860639 0 0.00571232720210214 0 0.00141918453656529 0 0
"готова" 0 0.00409223906860639 0.00967773153972709 0.00285616360105107 0 0.00141918453656529 0.00705268354608929 0.00591121357214636
"графине" 0 0.00409223906860639 0.00967773153972709 0 0.00853205921249093 0 0.00940357806145238 0
"громче" 0.0132318888521336 0 0.00967773153972709 0.00571232720210214 0 0.00283836907313058 0 0
"гул" 0.00330797221303341 0 0.0241943288493177 0 0.00853205921249093 0.00141918453656529 0 0.00591121357214636
"густав" 0 0.0143228367401224 0 0 0.0127980888187364 0 0 0
"давать" 0 0 0 0 0.00853205921249093 0.00567673814626116 0.00705268354608929 0.00591121357214636
"дачи" 0 0 0.0483886576986354 0 0 0 0 0
"двенадцать" 0.00330797221303341 0.00409223906860639 0 0.0114246544042043 0.00426602960624547 0.00141918453656529 0.0023508945153631 0
"делаю" 0.00330797221303341 0.00613835860290958 0.0145165973095906 0 0.00853205921249093 0 0.0023508945153631 0
"деревенских" 0 0.00204611953430319 0 0 0 0.00993429175595703 0.00470178903072619 0
"дерево" 0.00661594442606682 0.00409223906860639 0 0.00285616360105107 0 0.00141918453656529 0.00940357806145238 0
"десятин" 0 0 0.0145165973095906 0 0 0.00993429175595703 0 0
"детских" 0.00992391663910023 0.00613835860290958 0 0 0.00426602960624547 0.00425755360969587 0 0
"длинная" 0.00330797221303341 0.00409223906860639 0 0.00285616360105107 0.00853205921249093 0.00425755360969587 0 0.00591121357214636
"дням" 0 0.00204611953430319 0 0.00571232720210214 0.00853205921249093 0.00425755360969587 0.00470178903072619 0
"догадаться" 0 0.00613835860290958 0 0 0 0.00851510721939174 0.0023508945153631 0
"досталось" 0 0 0 0 0.00426602960624547 0.0113534762925223 0.0023508945153631 0
"другою" 0.00661594442606682 0.00409223906860639 0 0.00856849080315321 0.00426602960624547 0.00141918453656529 0.0023508945153631 0
"душою" 0 0 0 0.00285616360105107 0 0.00709592268282645 0 0.0236448542885854
"желает" 0 0.00409223906860639 0.00483886576986354 0 0 0.00567673814626116 0.00470178903072619 0.00591121357214636
"желанию" 0.00661594442606682 0.00204611953430319 0 0 0.00426602960624547 0.00709592268282645 0.0023508945153631 0
"жертву" 0 0.00204611953430319 0 0.00285616360105107 0 0.00141918453656529 0.0117544725768155 0.0118224271442927
"жива" 0.00330797221303341 0 0.00483886576986354 0 0.00853205921249093 0.00709592268282645 0.0023508945153631 0
"жителей" 0 0.00613835860290958 0 0.00285616360105107 0 0.00283836907313058 0.00940357806145238 0
"з" 0 0 0.00483886576986354 0.0257054724094596 0 0 0 0
"замечаю" 0.00330797221303341 0 0.00483886576986354 0 0.0341282368499637 0 0 0
"занял" 0 0.00409223906860639 0 0.0114246544042043 0 0.00141918453656529 0.00705268354608929 0
"заставил" 0.00330797221303341 0.00204611953430319 0 0 0 0.00709592268282645 0.00705268354608929 0
"захочет" 0 0.00613835860290958 0 0.00285616360105107 0 0.00425755360969587 0.00470178903072619 0.00591121357214636
"звук" 0.00330797221303341 0.00204611953430319 0.00483886576986354 0.00856849080315321 0.00426602960624547 0 0.00705268354608929 0
"земель" 0 0.00204611953430319 0 0 0 0.0113534762925223 0.0023508945153631 0
"знакомства" 0.00330797221303341 0.00204611953430319 0.0145165973095906 0 0 0.00141918453656529 0.00940357806145238 0
"знакомым" 0.00330797221303341 0 0 0.0114246544042043 0 0.00567673814626116 0.0023508945153631 0
"знакомых" 0 0 0 0.00285616360105107 0.00853205921249093 0.00993429175595703 0 0
"игра" 0.0165398610651671 0.00613835860290958 0.00483886576986354 0 0 0.00141918453656529 0 0
"играет" 0 0.00204611953430319 0.00483886576986354 0.00285616360105107 0.00853205921249093 0.00283836907313058 0.0023508945153631 0.0118224271442927
"изволите" 0.00992391663910023 0 0.00967773153972709 0.00285616360105107 0 0.00141918453656529 0.00470178903072619 0.00591121357214636
"ирли" 0 0 0 0 0 0.0141918453656529 0 0
"искал" 0.00330797221303341 0.00613835860290958 0 0.00571232720210214 0 0 0.00470178903072619 0.0118224271442927
"искренно" 0.00661594442606682 0.00409223906860639 0 0 0.00853205921249093 0 0.00705268354608929 0.00591121357214636
"испытал" 0.00330797221303341 0.00409223906860639 0.00483886576986354 0 0.00853205921249093 0.00141918453656529 0.0023508945153631 0.0118224271442927
"истинно" 0.00992391663910023 0.00818447813721278 0 0.00285616360105107 0.00426602960624547 0 0 0.00591121357214636
"карловича" 0 0.0204611953430319 0 0 0 0 0 0
"катю" 0 0 0 0 0 0 0.023508945153631 0
"кверху" 0.0198478332782005 0.00204611953430319 0 0.00571232720210214 0 0 0.0023508945153631 0
"книга" 0.00330797221303341 0.00409223906860639 0 0.00856849080315321 0 0.00567673814626116 0 0
"князя" 0.0132318888521336 0 0.0145165973095906 0 0.00426602960624547 0.00141918453656529 0.0023508945153631 0
"конрад" 0 0.0204611953430319 0 0 0 0 0 0
"кончины" 0.00330797221303341 0 0 0.00285616360105107 0.00426602960624547 0.00851510721939174 0 0.00591121357214636
"кости" 0.00992391663910023 0.00204611953430319 0 0 0.00853205921249093 0 0.00705268354608929 0.00591121357214636
"красивый" 0 0.00613835860290958 0 0.00285616360105107 0.0127980888187364 0.00141918453656529 0 0.0118224271442927
"красоте" 0.00330797221303341 0 0 0.0114246544042043 0 0.00283836907313058 0.0023508945153631 0.0118224271442927
"крепости" 0 0.010230597671516 0.00967773153972709 0 0.00426602960624547 0.00141918453656529 0.0023508945153631 0
"крик" 0.00330797221303341 0 0 0.00285616360105107 0 0.00283836907313058 0.0141053670921786 0
"круга" 0.00661594442606682 0.010230597671516 0 0.00285616360105107 0 0.00141918453656529 0.0023508945153631 0
"купец" 0 0 0.00483886576986354 0.00285616360105107 0 0 0.0188071561229048 0
"ладонью" 0 0 0 0.0199931452073575 0.00853205921249093 0 0.0023508945153631 0
"ласки" 0.00330797221303341 0 0 0.00571232720210214 0 0.00709592268282645 0.00470178903072619 0
"лбу" 0.00330797221303341 0 0.00967773153972709 0.0114246544042043 0.00426602960624547 0.00141918453656529 0.0023508945153631 0
"лежали" 0.0132318888521336 0 0.00967773153972709 0.00285616360105107 0 0.00283836907313058 0.0023508945153631 0
"липы" 0.00330797221303341 0.00818447813721278 0 0.00571232720210214 0 0.00283836907313058 0.0023508945153631 0
"личико" 0.0165398610651671 0 0.00483886576986354 0.00285616360105107 0 0.00141918453656529 0.0023508945153631 0.00591121357214636
"майор" 0 0 0 0 0 0.0127726608290876 0.0023508945153631 0
"максимовичу" 0 0 0 0 0 0.00993429175595703 0.00705268354608929 0
"малейшей" 0.00330797221303341 0.00409223906860639 0 0.00856849080315321 0.00426602960624547 0.00283836907313058 0.0023508945153631 0
"маленькими" 0.0132318888521336 0.00409223906860639 0 0 0.00853205921249093 0.00283836907313058 0 0
"моисеич" 0 0 0 0 0 0 0.023508945153631 0
"молодому" 0 0.0143228367401224 0 0 0.00853205921249093 0.00141918453656529 0 0
"молодыми" 0.00661594442606682 0.00204611953430319 0 0 0 0.00851510721939174 0 0.00591121357214636
"моложе" 0.00330797221303341 0.00613835860290958 0 0.00285616360105107 0.00426602960624547 0 0.00470178903072619 0.0118224271442927
"мост" 0 0.00204611953430319 0 0 0 0.00567673814626116 0.00940357806145238 0.00591121357214636
"музыка" 0.00661594442606682 0.00409223906860639 0.00483886576986354 0.00571232720210214 0.00426602960624547 0 0.00470178903072619 0
"наделал" 0.00661594442606682 0.00409223906860639 0 0 0.0127980888187364 0.00283836907313058 0.0023508945153631 0
"налево" 0.0132318888521336 0.00204611953430319 0.00483886576986354 0 0.0127980888187364 0 0.0023508945153631 0
"намек" 0.00330797221303341 0.00409223906860639 0 0.00285616360105107 0 0.00567673814626116 0.0023508945153631 0.00591121357214636
"намерением" 0.00330797221303341 0 0.00967773153972709 0.00285616360105107 0.00853205921249093 0.00425755360969587 0 0.00591121357214636
"наперекор" 0 0.0143228367401224 0 0.00571232720210214 0 0 0 0.00591121357214636
"направлению" 0 0.00409223906860639 0.0193554630794542 0.00285616360105107 0.00853205921249093 0 0 0.00591121357214636
"наступила" 0.00330797221303341 0.00818447813721278 0 0.00285616360105107 0 0.00425755360969587 0 0.00591121357214636
"натура" 0.00661594442606682 0.00818447813721278 0 0 0 0.00425755360969587 0.0023508945153631 0
"находились" 0 0.00409223906860639 0 0.00285616360105107 0.00426602960624547 0.00567673814626116 0.0023508945153631 0.00591121357214636
"небу" 0.00330797221303341 0 0.0145165973095906 0.00285616360105107 0.00426602960624547 0 0.00940357806145238 0
"нежный" 0 0 0 0.00571232720210214 0.00426602960624547 0.00425755360969587 0.00705268354608929 0.00591121357214636
"незаметно" 0.00330797221303341 0.00409223906860639 0.00967773153972709 0.00285616360105107 0.00853205921249093 0.00283836907313058 0 0
"немецки" 0.00661594442606682 0.00409223906860639 0 0.0171369816063064 0 0 0 0
"немудрено" 0 0 0.00483886576986354 0 0 0.00141918453656529 0.0188071561229048 0
"ногой" 0.0132318888521336 0 0 0.00856849080315321 0 0.00283836907313058 0.0023508945153631 0
"нрав" 0 0 0 0 0 0.0127726608290876 0.0023508945153631 0
"обещал" 0 0 0.00483886576986354 0.00571232720210214 0.00426602960624547 0.00709592268282645 0.0023508945153631 0
"обратить" 0.00330797221303341 0.00613835860290958 0.00483886576986354 0.00856849080315321 0 0.00141918453656529 0 0.00591121357214636
"обратно" 0.00661594442606682 0.00204611953430319 0.00967773153972709 0.00285616360105107 0 0 0.0023508945153631 0.0177336407164391
"общим" 0.00330797221303341 0.00204611953430319 0 0.00285616360105107 0 0.00709592268282645 0.00470178903072619 0
"обычаю" 0.00330797221303341 0.00613835860290958 0 0 0 0.00567673814626116 0.00470178903072619 0
"обязанность" 0.00992391663910023 0.00409223906860639 0 0.00571232720210214 0.00426602960624547 0 0.00470178903072619 0
"огромной" 0.00330797221303341 0.00204611953430319 0.00483886576986354 0.00285616360105107 0.00853205921249093 0.00283836907313058 0.00470178903072619 0
"ожидала" 0.00330797221303341 0 0.00483886576986354 0 0 0.00851510721939174 0 0.0118224271442927
"ожидали" 0.00661594442606682 0 0 0 0 0.00851510721939174 0.0023508945153631 0.00591121357214636
"ожидания" 0.00992391663910023 0.00613835860290958 0 0.00285616360105107 0 0.00141918453656529 0.00470178903072619 0
"осипа" 0 0.0204611953430319 0 0 0 0 0 0
"оставшись" 0.00330797221303341 0.010230597671516 0 0 0 0.00567673814626116 0 0
"оставь" 0.00330797221303341 0.00613835860290958 0.00967773153972709 0.00285616360105107 0.00426602960624547 0 0 0.0118224271442927
"останется" 0 0.00204611953430319 0.00483886576986354 0 0.00426602960624547 0.00425755360969587 0.00940357806145238 0
"отвечали" 0 0.00204611953430319 0.00483886576986354 0 0 0.00993429175595703 0.0023508945153631 0
"отсутствие" 0.00661594442606682 0.00204611953430319 0.00483886576986354 0 0 0.00425755360969587 0.00705268354608929 0
"охоте" 0.00330797221303341 0.00613835860290958 0 0.0142808180052553 0 0.00141918453656529 0 0
"пальцы" 0.0132318888521336 0 0.00483886576986354 0 0 0 0.00940357806145238 0.00591121357214636
"парашина" 0 0 0 0 0 0.0141918453656529 0 0
"перчаток" 0.0132318888521336 0.00818447813721278 0.00483886576986354 0 0 0 0 0.00591121357214636
"песню" 0 0 0.00483886576986354 0.0171369816063064 0.00426602960624547 0.00141918453656529 0.0023508945153631 0
"петеньки" 0 0 0 0.0285616360105107 0 0 0 0
"петеньку" 0 0 0 0.0285616360105107 0 0 0 0
"пешком" 0.00330797221303341 0.00818447813721278 0 0.00571232720210214 0 0.00425755360969587 0 0
"плечами" 0.00661594442606682 0.00818447813721278 0 0.00285616360105107 0 0 0.00470178903072619 0.00591121357214636
"побежала" 0 0 0.0145165973095906 0.00285616360105107 0 0.00283836907313058 0 0.0236448542885854
"повел" 0.00661594442606682 0.00409223906860639 0.00483886576986354 0.00285616360105107 0 0.00425755360969587 0.0023508945153631 0
"поверил" 0.00330797221303341 0 0 0 0 0.0127726608290876 0 0
"повторяя" 0.00661594442606682 0.00204611953430319 0.00483886576986354 0.00571232720210214 0.00426602960624547 0.00141918453656529 0 0.0118224271442927
"поднял" 0.0198478332782005 0 0.00483886576986354 0.00285616360105107 0.00426602960624547 0 0 0.00591121357214636
"поднять" 0.00661594442606682 0.00409223906860639 0 0.00571232720210214 0.00853205921249093 0.00141918453656529 0.0023508945153631 0
"подробно" 0 0 0 0 0 0.0141918453656529 0 0
"поехали" 0.0132318888521336 0.00409223906860639 0.00483886576986354 0 0 0.00283836907313058 0.0023508945153631 0
"познакомиться" 0 0.00409223906860639 0 0 0.00426602960624547 0.00567673814626116 0.00705268354608929 0
"покраснел" 0.0165398610651671 0 0 0.0114246544042043 0.00426602960624547 0 0 0
"полгода" 0 0.00818447813721278 0 0 0 0.00709592268282645 0.0023508945153631 0
"положив" 0.0132318888521336 0.00204611953430319 0.0145165973095906 0.00285616360105107 0 0 0.0023508945153631 0
"положила" 0.00661594442606682 0.00204611953430319 0.0193554630794542 0 0.00426602960624547 0.00141918453656529 0.0023508945153631 0
"понимаешь" 0.00992391663910023 0.00204611953430319 0.00483886576986354 0.00571232720210214 0 0 0.00705268354608929 0
"понравилась" 0.00330797221303341 0 0 0 0 0.00709592268282645 0.00470178903072619 0.0118224271442927
"последняя" 0.00661594442606682 0.00613835860290958 0 0 0 0.00425755360969587 0.00470178903072619 0
"постепенно" 0.00992391663910023 0 0.00967773153972709 0 0.00426602960624547 0.00425755360969587 0 0.00591121357214636
"посылал" 0.00330797221303341 0.00409223906860639 0 0.00285616360105107 0.00426602960624547 0.00425755360969587 0.00470178903072619 0
"правде" 0.00661594442606682 0.00613835860290958 0 0 0.00853205921249093 0.00283836907313058 0.0023508945153631 0
"предметов" 0.00661594442606682 0.00409223906860639 0 0.00285616360105107 0.0170641184249819 0 0 0.00591121357214636
"преимущественно" 0.00330797221303341 0 0 0 0.00853205921249093 0.00993429175595703 0 0
